"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"23","Tyreek Hill","WR","MIA","19","3.6","4","4.2","6.9","BYE","1.3","7.2","8","8.7","12.1","4.8","14.3","18.1","3.6","8.9","10.5","2","8.1","137.2"
"24","Zay Flowers","WR","BAL","5.1","15.1","2.3","1","12","13.4","3","11.5","24.7","3.4","9.9","6.2","7.1","BYE","5.3","10.3","3.1","2.1","8","135.5"
"25","Calvin Ridley","WR","TEN","5","20.7","0.9","1.5","BYE","0.9","4.2","12.6","7.3","20.4","5.8","9.3","4.5","5.9","6","13.8","9.1","7.3","8","135.2"
"26","Marvin Harrison Jr.","WR","ARI","0.4","25","12.4","10.5","3.6","0","2.1","17.1","1.4","11.4","BYE","4.7","12","4.9","3.2","3.9","9.6","12.3","7.9","134.5"
"27","Jauan Jennings","WR","SF","6.4","3.7","35.5","8.8","1.3","2.7","-","-","BYE","9.3","15.1","4","5.6","21","3.1","5.1","6.7","5.2","8.9","133.5"
"28","DeVonta Smith","WR","PHI","8.4","13.6","7.9","-","BYE","12.4","-0.2","14.5","14.7","1.4","2.9","-","-","9.7","17","5.1","24","-","10.1","131.4"
"29","Jakobi Meyers","WR","LV","6.4","2.9","14.2","4.9","7.2","-","-","11.2","10.5","BYE","4.8","12.1","9.7","6.7","5.9","4.1","12.1","18.3","8.7","131"
"30","Rashod Bateman","WR","BAL","5.3","4","8.8","2.3","11.8","7.1","18.1","2.8","2.5","11.4","3","10.3","0","BYE","20","7.4","1.2","13.6","7.6","129.6"
"31","Darnell Mooney","WR","ATL","1.5","14.8","6.6","5.6","22.5","3.8","4.6","14.6","14.8","9.6","2.7","BYE","2","14.2","0","8.2","3.7","-","8.1","129.2"
"32","Xavier Worthy","WR","KC","18.8","2.2","3","13.3","8.8","BYE","2.4","9.7","-1","1.1","12.8","5.1","5.4","4.6","13.6","13.5","14.9","0","7.5","128.2"
"33","Puka Nacua","WR","LAR","4.2","-","-","-","-","BYE","-","11.1","1.1","9.8","18.3","11.7","12.3","29.8","10.8","5.6","12.9","-","11.6","127.6"
"34","DK Metcalf","WR","PIT","2.9","18.9","16.4","8.4","3.5","4.8","15.9","-","BYE","-","7","5.9","6.6","4.9","2.8","11.7","4.2","11.3","8.3","125.2"
"35","Alec Pierce","WR","IND","18.5","11.6","4.4","0.9","19.4","0","1.5","1.1","4.1","14.1","7.4","3.9","7.6","BYE","0","-","18.2","11.7","7.8","124.4"
"36","Quentin Johnston","WR","LAC","3.8","17.1","10.4","1.3","BYE","2.2","-","-","18","8.4","10.8","0","1.2","10.8","10.5","1.8","4.8","18.6","8","119.7"
"37","Keenan Allen","WR","FA","2.9","-","-","1.9","3.3","16.1","-","3.9","3.6","4.4","4.1","14.6","19.3","3","14.2","20.1","2.5","1.5","7.7","115.4"
"38","Josh Downs","WR","IND","-","-","2.2","14.2","6.9","12.5","0.3","18.2","6","7.2","14.4","2.7","-","BYE","3.2","12.1","2.2","9.4","8","111.5"
"39","Cooper Kupp","WR","SEA","18","3.7","-","-","-","-","-","11.1","10.4","8","22.6","12","1.7","15.2","0","2.4","2.9","-","9","108"
"40","Khalil Shakir","WR","BUF","10.2","5.6","13.2","6.2","-","1.9","6.5","10.9","5","5.8","7","BYE","3","16.6","9.9","2.2","2.5","-","7.1","106.5"
"41","George Pickens","WR","DAL","7.5","2.9","5.7","9.3","2.6","5.3","17.1","7.4","-","15.5","8.9","4.8","13.4","-","-","-","5","0","7.5","105.4"
"42","Nick Westbrook-Ikhine","WR","MIA","0","0","0","0","-","6.9","7","9.9","11","3.1","17.7","10.8","18.1","1.9","0.9","7.7","3.7","5","6.1","103.7"
"43","Jalen Tolbert","WR","DAL","1.2","8.2","10.2","2.4","14.7","4.3","BYE","4.4","7.9","1.4","2.1","8.2","4.1","0","7.1","8","9","9.8","6.1","103"
"44","Deebo Samuel Sr.","WR","WAS","13.7","10","-","7.2","2","17.7","0","8.6","-","7.6","2.1","2.1","0","3.5","1.9","18.1","8.1","-","6.8","102.6"
"45","Jalen McMillan","WR","TB","9.2","2.1","0.6","-","-","0","2.6","5.2","-","-","BYE","1.1","2.5","17.9","13.5","11.7","18","14","7.6","98.4"
"46","Michael Pittman Jr.","WR","IND","3.1","2.1","3.6","11.3","9.7","9.5","6.3","1.6","1.4","-","4.6","9.6","4.2","BYE","3.8","1.9","16.9","7.2","6.1","96.8"
"47","Demarcus Robinson","WR","SF","4.2","5","3.2","3.7","8.8","-","0.9","15.5","21.4","2.3","1.9","7.5","10.9","0","0","0","0","7.2","5.4","92.5"
"48","Jaylen Waddle","WR","MIA","11.2","4.5","2.6","3.6","4.6","BYE","1.1","4.5","5.6","5.6","3.7","20.4","7.3","11.9","0","-","0","5","5.7","91.6"
"49","Adam Thielen","WR","CAR","4.9","2","10","-","-","-","-","-","-","-","BYE","5.7","15.9","10.2","5.1","10.3","23","4.4","9.2","91.5"
"50","DeAndre Hopkins","WR","BAL","0.8","0.9","13.3","3.1","-","5.4","-0.2","2.9","20.6","5.6","2.9","9.5","9","9.2","3.6","3.7","0.7","-","5.7","91"
"51","Rome Odunze","WR","CHI","1.1","3.3","17.4","1","4","4","BYE","5.4","10.4","2.3","6.5","3.9","2.5","16.2","3.9","5.7","1.5","1.8","5.3","90.9"
"52","Marvin Mims Jr.","WR","DEN","0","1","0.9","0","2.4","0","1.8","0.8","0.4","3","11.3","4.2","16.9","BYE","2","6.5","22.2","17.1","5.3","90.5"
"53","Wan'Dale Robinson","WR","NYG","5.8","7.8","6.1","7.1","10","5","2.3","3","1","5.1","BYE","4.7","0.6","3.8","3.8","6.2","13.1","4.3","5.3","89.7"
"54","Tank Dell","WR","HOU","5.9","1.3","6.2","-","3.3","11.7","0","9.5","12.6","3.3","5.8","7.2","2.3","BYE","4.1","15.8","-","-","6.4","89"
"55","Allen Lazard","WR","NYJ","20.9","1.1","10.8","5.8","9.4","17.4","5.8","-","-","-","-","BYE","-","1.8","0","2","0.9","13.1","7.4","89"
"56","Chris Godwin","WR","TB","14.3","17.7","11.3","6.9","6.6","24.5","6.5","-","-","-","BYE","-","-","-","-","-","-","-","12.5","87.8"
"57","Romeo Doubs","WR","GB","5","6.2","1.8","3.9","-","16.9","9.4","7.2","2.8","BYE","1.7","5.4","-","-","16","2","7.8","-","6.6","86.1"
"58","Andrei Iosivas","WR","CIN","2.6","12.7","11.2","2.9","3.9","3.6","0","0","7","2.9","4.6","BYE","9.5","4.1","0.5","11.3","5.9","1.2","4.9","83.9"
"59","Calvin Austin III","WR","PIT","0.7","0.6","15.5","1.7","0.6","3.6","3.6","17.4","BYE","2","-0.1","13.8","8.9","0.4","6.5","6.5","3.1","-2","4.9","82.8"
"60","Keon Coleman","WR","BUF","5.1","0","8.4","5.1","10.9","2.6","12.5","13","4.1","-","-","BYE","-","-","6.4","1.7","8.7","4","6.3","82.5"
"61","Tre Tucker","WR","LV","2.2","1.3","15.6","10.4","2.6","0","4.7","3.3","0.5","BYE","3.5","8.2","12.9","0.7","1.8","3.3","8.9","2.4","4.8","82.3"
"62","DeMario Douglas","WR","NE","1.2","0","7.8","1.3","5.9","15.2","1.4","1.2","3.5","5","5.9","6.3","2","BYE","7.1","3.9","10.6","3.4","4.8","81.7"
"63","Kayshon Boutte","WR","NE","-","-","0.2","1.1","3.4","11.9","3.3","4.6","1.8","4.7","3.3","0.6","6.1","BYE","1.9","15.5","2.8","17.7","5.3","78.9"
"64","Amari Cooper","WR","FA","1.6","1.1","20.6","3.5","6","4.2","12.6","0.3","-","-","5.5","-","1.2","9.5","0","1","11.6","-","5.6","78.7"
"65","Ray-Ray McCloud III","WR","ATL","5.2","4.5","3.7","5.2","6.6","1.3","0.9","2.6","9.5","3.6","4.6","BYE","9.3","8.1","1.4","2.7","2.7","6.6","4.6","78.5"
"66","Michael Wilson","WR","ARI","6.5","3.1","6.4","1.8","7.8","8.1","1.5","9.1","0","2.4","BYE","5.4","5.5","11.7","0.9","4.4","2.9","-","4.8","77.5"
"67","Christian Watson","WR","GB","7.3","0","6.7","0","-","12.8","0.5","3.9","5.7","BYE","15","0.4","6.7","9.4","5.6","2.3","-","0","5.1","76.3"
"68","Xavier Legette","WR","CAR","3.5","0","4.2","13.6","0.8","8.3","0.9","9.4","9.9","4","BYE","5.6","5.3","3.9","0.9","-","2.8","3","4.8","76.1"
"69","Jalen Nailor","WR","MIN","8.1","11.4","9.4","1.1","0","BYE","7.6","1.6","6.7","0.4","0","6.5","1.8","0","0.5","0.5","14.1","5.3","4.4","75"
"70","Stefon Diggs","WR","NE","15.9","3.7","9.9","13.5","8.2","13.7","2.3","7.7","-","-","-","-","-","BYE","-","-","-","-","9.4","74.9"
"71","KaVontae Turpin","WR","DAL","6","0.6","11.2","0","4.4","1","BYE","2.7","3.6","0","14.6","6.8","5.5","3.1","2.7","1.8","3.4","5.8","4.3","73.2"
"72","Tyler Lockett","WR","TEN","7.7","1.5","4.6","6.1","7.5","12.5","4.5","0.9","12.3","-","1.9","2","1.6","0","2.2","1.9","2","2.8","4.2","72"
"73","Dontayvion Wicks","WR","GB","0","8.6","0","19.8","2","0.9","10.8","1.1","0","BYE","0","2.5","3","4.9","1.4","7.3","4.3","4.9","4.2","71.5"
"74","Darius Slayton","WR","NYG","2.6","3.3","0.7","5.6","18.2","5.7","1.1","10.8","6","-","BYE","0","0.8","2.7","1.6","2.7","9.2","0","4.4","71"
"75","Joshua Palmer","WR","BUF","1.5","1.9","-","3.6","-","3.8","6.3","7.2","12.3","3.6","2.3","3.8","3.1","7.8","1","6.1","4.1","-","4.6","68.4"
"76","Mack Hollins","WR","NE","8.5","0","1.6","0.5","2.7","6.8","0","0","9","8.6","2.7","-","6.7","11.7","0.7","2.5","3.3","2.5","4","67.8"
"77","Olamide Zaccheaus","WR","CHI","1.5","1.4","0","8.5","1","2.7","2.5","0","4.8","-1.2","1","0.8","1.4","-","3.6","19","15.3","5.1","4","67.4"
"78","Devaughn Vele","WR","DEN","3.9","-","-","-","-","7.8","2","2.8","1.1","9.9","6.6","8","1.6","BYE","0","8.1","2.7","11","5","65.5"
"78","Marquez Valdes-Scantling","WR","SEA","1.9","0","0.7","0","0","0","-","-","0.5","22.9","14.7","-","9.6","5.1","6.8","-","0","3.3","4.7","65.5"
"80","Parker Washington","WR","JAC","0.3","0","1.8","0","0","0","6","4.6","4.1","0","1","BYE","18.3","1.5","5.4","5.4","9.1","7.5","3.8","65"
"81","Ricky Pearsall","WR","SF","-","-","-","-","-","-","2.1","7.7","BYE","13.3","0","0","0","0.5","1.6","3.7","20.7","12.9","5.7","62.5"
"82","Jalen Coker","WR","CAR","-","-","-","0","6.8","3","1","13.8","3.6","4.1","BYE","-","-","-","17","0.8","3.5","7","5.5","60.6"
"83","Elijah Moore","WR","BUF","0.9","4.4","1.7","1.1","1.1","0.3","4.1","8.5","2.8","-","12.6","2.1","11.2","3.4","-0.1","2.1","0.1","3.6","3.5","59.9"
"84","Rashid Shaheed","WR","NO","13.3","16.9","0","7.7","14.6","7.3","-","-","-","-","-","BYE","-","-","-","-","-","-","10","59.8"
"85","Tim Patrick","WR","DET","-","1.2","0.8","5.2","BYE","6.8","2.5","0","1.2","0","2.6","5.5","4.8","16.3","9","0","2","1.5","3.7","59.4"
"86","Tutu Atwell","WR","LAR","0","4.8","9.3","8.2","6.5","BYE","5.1","1.8","1.6","0.6","2.1","3","3.9","4.5","0.6","1.2","0","3.7","3.3","56.9"
"87","Diontae Johnson","WR","CLE","1.9","1.5","18.2","14.3","2.9","13.8","1.7","-","0","0.6","0","0","-","-","-","-","-","1.2","4.7","56.1"
"88","Greg Dortch","WR","ARI","5.1","1.1","3.5","3.8","0.7","1.6","6.5","0.9","0","-0.1","BYE","0.5","0.7","0.5","6.6","2.7","1.8","17.4","3.1","53.3"
"89","David Moore","WR","CAR","1.4","0","0","0","1.3","1.7","0","3.9","2","1.8","BYE","14.1","4","2.5","1.9","9.9","1.7","6.9","3.1","53.1"
"90","Cedric Tillman","WR","CLE","0.3","0.2","0.4","0","0","-0.5","10.1","21.9","13.5","BYE","4.7","0.8","-","-","-","-","-","-","4.7","51.4"
"91","Noah Brown","WR","WAS","-","5.6","2.9","2.6","-","5.8","1.6","13.3","6","3.3","0.4","7.1","2.7","BYE","-","-","-","-","4.7","51.3"
"92","Sterling Shepard","WR","TB","-","-","0","5.1","6.4","5.4","3.5","1.8","6.9","1","BYE","1.6","4.2","6.3","1.6","3.4","-","1.1","3.5","48.3"
"93","Chris Olave","WR","NO","1.1","8.8","14.6","8.7","1","-1.5","-","10.7","1.3","-","-","BYE","-","-","-","-","-","-","5.6","44.7"
"94","Christian Kirk","WR","HOU","3","-0.1","7.9","12.1","8.8","3.9","2.4","5.9","-","-","-","-","-","BYE","-","-","-","-","5.5","43.9"
"95","Brandin Cooks","WR","NO","10.5","1.6","1.6","1.6","-","-","-","-","-","-","-","BYE","7.6","6.3","3.4","4.8","5.2","1","4.4","43.6"
"96","Justin Watson","WR","HOU","2.5","2.2","1.3","2.7","0","-","0.8","3.3","4.3","0.6","2.6","1.5","6.6","0","0","0","12","0.5","2.4","40.9"
"97","Rashee Rice","WR","KC","10.3","13.5","17.1","0","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","10.2","40.9"
"98","Van Jefferson","WR","TEN","0.1","1.4","0","2.1","2.6","0","7.5","6.2","-","0","0","3.9","4.3","7","0","2.7","0","1.8","2.3","39.6"
"99","Kalif Raymond","WR","DET","1.2","2.7","0","0.9","BYE","7.3","9.9","13.4","0","0","3","0","-","-","-","-","-","1.1","3.3","39.5"
"100","Tyler Boyd","WR","FA","1.8","2.6","3.3","3.1","-","1.9","4.3","1.4","0.3","0","3.4","5.5","3.7","0.7","3.9","2","1.4","-","2.5","39.3"
"101","Troy Franklin","WR","DEN","-","0","1.1","-0.2","2","9.6","5","0.9","1.9","0.9","7.5","3.1","2.8","BYE","0.9","2.5","-0.1","1.2","2.4","39.1"
